code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
E01001418,Enfield 011C,Enfield,0.0,5.0,2.0,0.0,5.0,3.0,18.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001419,Enfield 020A,Enfield,0.0,2.0,11.0,1.0,18.0,13.0,36.0,6.0,5.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,0.04048758,2.5425934e-10,0.0,2.2180302e-05,8.3638544e-05,0.31143382,1.0,0.055239815
E01001420,Enfield 020B,Enfield,0.0,5.0,1.0,0.0,2.0,1.0,10.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001422,Enfield 011D,Enfield,0.0,5.0,2.0,0.0,2.0,17.0,14.0,6.0,7.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001423,Enfield 027A,Enfield,0.0,2.0,2.0,1.0,0.0,5.0,18.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.6980949999999995e-09,1.3251398e-16,0.0,0.026259024,0.0006167932,1.0,2.3699404999999998e-07,3.5586563e-09
E01001424,Enfield 030A,Enfield,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001425,Enfield 027B,Enfield,0.0,2.0,5.0,0.0,9.0,5.0,32.0,3.0,6.0,30.0,16.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.6359966000000004e-06,2.1006306e-07,4.1632434e-06,0.0,2.136319e-07,2.552847e-07,1.0,0.0032871605
E01001426,Enfield 030B,Enfield,0.0,0.0,3.0,0.0,4.0,3.0,14.0,0.0,0.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001427,Enfield 030C,Enfield,1.0,2.0,3.0,2.0,44.0,5.0,149.0,3.0,5.0,37.0,29.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.41366908,0.00010720743999999998,0.0,0.58305055,0.005094635300000001,0.45813423,1.0,0.0001965064
E01001428,Enfield 027C,Enfield,0.0,0.0,2.0,0.0,3.0,0.0,9.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001429,Enfield 030D,Enfield,1.0,7.0,27.0,5.0,86.0,17.0,74.0,11.0,2.0,12.0,12.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0030866985,3.0857632e-06,1.5332846e-07,0.15959316,1.0,0.0,0.38749698,0.0026889876
E01001430,Enfield 030E,Enfield,0.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,10.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001431,Enfield 033A,Enfield,0.0,1.0,1.0,0.0,2.0,1.0,11.0,0.0,0.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.3650013e-07,3.5299825e-18,1.06102085e-17,0.0,6.8716046e-09,6.531965e-08,1.0,7.631896e-08
E01001432,Enfield 033B,Enfield,0.0,1.0,5.0,1.0,26.0,6.0,33.0,4.0,0.0,19.0,15.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.10430586,0.0011255314,0.0,0.20457307,0.07807738,0.30803508,1.0,0.033289474
E01001433,Enfield 007A,Enfield,0.0,0.0,2.0,0.0,5.0,8.0,15.0,2.0,0.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001434,Enfield 007B,Enfield,0.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001436,Enfield 007D,Enfield,0.0,0.0,1.0,0.0,4.0,2.0,11.0,1.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8449874e-09,3.72194e-18,0.0,0.025010351,2.3082800000000004e-13,1.0,2.451882e-07,1.2079755e-09
E01001437,Enfield 014A,Enfield,0.0,4.0,2.0,0.0,52.0,5.0,222.0,3.0,3.0,9.0,9.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.9130026999999998e-06,9.147104599999999e-11,0.0,0.020429874,0.03177896,1.0,0.09232221,0.058808383
E01001438,Enfield 007E,Enfield,0.0,1.0,3.0,0.0,2.0,4.0,19.0,5.0,0.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.3944028e-08,3.5807382000000006e-20,4.9350265e-13,1.0,1.3874383e-19,3.1482467999999998e-19,2.9066435e-08
E01001439,Enfield 006A,Enfield,0.0,5.0,20.0,0.0,38.0,8.0,74.0,4.0,0.0,19.0,17.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.179005e-05,9.892408000000001e-05,0.010349816,0.04995672,2.7432332000000004e-06,0.0,1.0,0.06487299
E01001440,Enfield 012A,Enfield,0.0,3.0,5.0,0.0,2.0,4.0,11.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001441,Enfield 006B,Enfield,0.0,4.0,1.0,1.0,8.0,6.0,10.0,5.0,2.0,11.0,7.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.009307791999999999,0.00022027506,0.0,1.0,2.5440005999999998e-06,4.454391e-06,0.5221662,0.109031364
E01001442,Enfield 002A,Enfield,0.0,0.0,13.0,0.0,19.0,4.0,42.0,4.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001444,Enfield 001A,Enfield,0.0,3.0,0.0,0.0,1.0,3.0,10.0,1.0,0.0,11.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15918027,1.4457323e-06,4.463564e-06,1.0897501000000002e-06,0.17743091,0.63918245,0.0
E01001445,Enfield 003B,Enfield,1.0,6.0,4.0,0.0,6.0,7.0,56.0,1.0,10.0,12.0,8.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.2287220000000002e-06,6.0082594e-10,0.0,6.6935895e-20,5.002982e-10,7.4353345e-08,1.0,0.5417383000000001
E01001446,Enfield 001B,Enfield,0.0,1.0,0.0,0.0,3.0,2.0,13.0,0.0,0.0,10.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2504827e-05,0.00021283206000000002,0.00020379428,0.11629578,6.2426065999999995e-06,0.0,1.0,0.00045939803
E01001447,Enfield 003C,Enfield,0.0,0.0,6.0,0.0,4.0,2.0,16.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001448,Enfield 003D,Enfield,0.0,3.0,2.0,0.0,10.0,1.0,25.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.143266e-05,9.005316999999999e-07,4.3836202e-08,0.118310556,1.7674834000000002e-05,1.2995404e-06,1.0,0.0
E01001449,Enfield 003E,Enfield,0.0,0.0,3.0,0.0,1.0,5.0,8.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.8819628e-09,3.741623e-15,0.0,0.025611652000000002,0.00083811115,1.0,2.4184476e-07,4.9648405e-09
E01001450,Enfield 015C,Enfield,0.0,4.0,18.0,3.0,90.0,17.0,79.0,8.0,8.0,14.0,12.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0.012644876000000001,0.00021344359,0.00081389985,0.388144,1.4838608999999998e-05,0.0005765362299999999,1.0,0.0
E01001451,Enfield 017A,Enfield,1.0,2.0,2.0,1.0,25.0,2.0,17.0,4.0,6.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001453,Enfield 017C,Enfield,0.0,2.0,0.0,0.0,0.0,5.0,11.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001454,Enfield 017D,Enfield,0.0,2.0,5.0,1.0,6.0,9.0,30.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001455,Enfield 021F,Enfield,0.0,1.0,3.0,0.0,1.0,4.0,17.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001457,Enfield 010A,Enfield,0.0,3.0,2.0,1.0,3.0,5.0,23.0,4.0,0.0,11.0,11.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.306614e-07,0.004461033,1.8265278999999998e-06,0.0017405320000000001,0.9406783000000001,2.1374152e-07
E01001458,Enfield 037A,Enfield,0.0,2.0,5.0,0.0,10.0,4.0,17.0,4.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.5888737e-06,2.696231e-16,0.0,0.025129297999999998,1.3016941e-12,1.0,0.0033692121999999995,1.97192e-07
E01001459,Enfield 024A,Enfield,0.0,3.0,1.0,0.0,3.0,1.0,12.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001460,Enfield 024B,Enfield,0.0,1.0,2.0,1.0,6.0,1.0,21.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001461,Enfield 027D,Enfield,0.0,3.0,1.0,0.0,2.0,4.0,5.0,7.0,0.0,12.0,10.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.27343720000000005,5.1292187e-05,4.3700004e-09,9.509363e-06,2.538613e-07,0.0,2.3946138000000002e-11
E01001463,Enfield 031A,Enfield,0.0,3.0,2.0,0.0,7.0,0.0,17.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001464,Enfield 027E,Enfield,0.0,2.0,4.0,0.0,1.0,2.0,7.0,0.0,0.0,9.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001465,Enfield 031B,Enfield,0.0,1.0,4.0,0.0,7.0,5.0,13.0,1.0,1.0,25.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001466,Enfield 031C,Enfield,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001467,Enfield 031D,Enfield,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001468,Enfield 010B,Enfield,0.0,2.0,0.0,0.0,2.0,8.0,13.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0740882999999999e-08,4.572111e-09,1.5396928e-09,5.6171782e-08,1.3557731000000002e-12,4.461845999999999e-16
E01001470,Enfield 013B,Enfield,0.0,0.0,2.0,0.0,1.0,6.0,19.0,1.0,0.0,16.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.04046056,4.7648967999999994e-14,0.0,1.6557766e-05,3.638161599999999e-07,0.31122859999999997,1.0,1.6860389000000002e-08
E01001471,Enfield 010C,Enfield,0.0,1.0,1.0,0.0,1.0,2.0,10.0,2.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001473,Enfield 013C,Enfield,0.0,5.0,0.0,0.0,1.0,8.0,10.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001476,Enfield 018A,Enfield,0.0,2.0,6.0,1.0,5.0,4.0,19.0,0.0,1.0,16.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.17508334,0.019777656,1.0,5.781153e-12,0.00044759468,6.4012706e-09,0.0,1.701032e-10
E01001477,Enfield 018B,Enfield,0.0,4.0,1.0,1.0,3.0,3.0,15.0,3.0,1.0,7.0,7.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.00012247276000000001,7.0845663e-06,4.5352526e-09,1.8805123e-07,6.1843093e-07,1.9486845000000003e-12,0.0
E01001478,Enfield 016B,Enfield,0.0,2.0,0.0,0.0,0.0,2.0,6.0,2.0,3.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.00011181071000000001,2.1960382000000003e-06,0.0,2.3988323e-05,0.00062317477,0.44888502,1.955741e-06
E01001479,Enfield 023A,Enfield,0.0,2.0,14.0,0.0,16.0,3.0,49.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0012591219,9.479272e-06,0.0016639945000000002,1.0,1.16551455e-05,0.69598824,6.092985e-07,0.0
E01001480,Enfield 024D,Enfield,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001481,Enfield 018C,Enfield,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6291093999999998e-06,4.0142268e-11,3.9268057e-20,0.0,7.2002866e-09,9.290691e-08,1.0,0.088468105
E01001482,Enfield 023B,Enfield,0.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001483,Enfield 025A,Enfield,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001484,Enfield 016C,Enfield,1.0,0.0,1.0,0.0,18.0,2.0,38.0,1.0,0.0,6.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0057263146,0.00022943028,5.13497e-07,1.0,3.0239496999999997e-07,3.4974567999999996e-07,1.2872003e-07,0.0
E01001485,Enfield 025B,Enfield,0.0,0.0,1.0,0.0,8.0,5.0,16.0,1.0,0.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0016091082,0.00028882720000000003,0.05904231,0.8219168,0.0,0.79873914,1.0,4.8792517e-05
E01001486,Enfield 025C,Enfield,0.0,2.0,5.0,0.0,6.0,7.0,13.0,0.0,0.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.022064498,0.0013194353,0.0005339647,1.0,3.3816202000000004e-06,0.00010010063,0.01811611,0.0
E01001487,Enfield 023C,Enfield,0.0,1.0,0.0,0.0,4.0,2.0,8.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08257515,1.5233524999999999e-05,4.8116635e-09,6.5849747e-07,4.956745e-07,3.3458325e-13,0.0
E01001488,Enfield 024E,Enfield,0.0,2.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001489,Enfield 023D,Enfield,0.0,7.0,7.0,0.0,9.0,2.0,25.0,4.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001491,Enfield 023E,Enfield,0.0,4.0,1.0,0.0,2.0,4.0,14.0,1.0,0.0,7.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7922198,0.0,3.5775394e-10,2.8193097000000003e-12,7.860484e-08,2.4697486e-06,1.0,0.066445045
E01001492,Enfield 025E,Enfield,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.125558e-06,6.59816e-13,0.0,0.029049655,3.9820057e-11,0.585298,1.0,4.4352856e-08
E01001493,Enfield 026B,Enfield,0.0,0.0,2.0,0.0,2.0,1.0,9.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001494,Enfield 026C,Enfield,0.0,1.0,0.0,0.0,3.0,0.0,8.0,0.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001495,Enfield 029A,Enfield,1.0,2.0,9.0,0.0,12.0,3.0,44.0,3.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0057186815,0.0014583176000000002,0.06624713,1.0,2.9797504e-06,4.5202046e-07,9.6992736e-08,0.0
E01001496,Enfield 026D,Enfield,0.0,1.0,0.0,0.0,0.0,2.0,12.0,6.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001497,Enfield 031E,Enfield,0.0,1.0,2.0,0.0,4.0,0.0,14.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001498,Enfield 029B,Enfield,0.0,3.0,32.0,1.0,46.0,5.0,109.0,7.0,0.0,11.0,9.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.26708e-18,0.001349089,1.0,3.184232e-20,0.00064561947,3.5016406e-14,0.0,1.4691745e-10
E01001499,Enfield 031F,Enfield,0.0,3.0,2.0,0.0,2.0,5.0,13.0,1.0,1.0,14.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.3423738e-08,1.0,4.757513e-07,0.0009959282000000002,0.00022400492000000002,0.29752332,0.29384786,0.0
E01001500,Enfield 035D,Enfield,0.0,4.0,1.0,0.0,4.0,1.0,17.0,2.0,0.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.00012409587,0.0,0.00021539843999999998,0.07444308,0.17400192,0.12248573,5.9454407000000004e-05
E01001501,Enfield 036E,Enfield,0.0,1.0,4.0,0.0,13.0,9.0,48.0,2.0,0.0,18.0,16.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.1013928999999998e-06,4.598587000000001e-09,5.563563e-09,2.825812e-07,1.6174883999999999e-12,2.2394773e-16
E01001502,Enfield 018D,Enfield,0.0,3.0,3.0,1.0,11.0,2.0,28.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001503,Enfield 018E,Enfield,0.0,1.0,4.0,0.0,9.0,4.0,17.0,1.0,0.0,7.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.252919e-06,0.10542475400000001,0.008739973,3.8688162e-07,0.08689173,0.037931412000000005,1.0
E01001504,Enfield 012B,Enfield,0.0,2.0,0.0,1.0,4.0,3.0,34.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.9892745e-05,0.00016403255000000002,1.0412321999999998e-06,0.11695298,3.2122192e-05,2.2394568e-06,1.0,0.0
E01001505,Enfield 012C,Enfield,0.0,5.0,0.0,0.0,2.0,3.0,11.0,0.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2079502,0.100343764,0.0,2.5012927e-05,0.23524956,0.38614699999999996,1.0,0.592238
E01001506,Enfield 014B,Enfield,0.0,1.0,7.0,0.0,19.0,11.0,74.0,2.0,3.0,22.0,18.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.32069823,0.0045243464,0.0069448515,1.0,4.326512e-06,6.179292e-06,3.3504775e-09,0.0
E01001507,Enfield 012D,Enfield,0.0,3.0,24.0,2.0,42.0,11.0,64.0,10.0,2.0,25.0,19.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.8539629e-05,1.0,4.3957914e-07,0.15833206,1.5060139e-05,7.207425999999999e-05,0.012954762,0.0
E01001508,Enfield 012E,Enfield,0.0,2.0,4.0,0.0,10.0,4.0,47.0,2.0,0.0,6.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001509,Enfield 014C,Enfield,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001510,Enfield 014D,Enfield,0.0,2.0,2.0,0.0,8.0,4.0,18.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001511,Enfield 016D,Enfield,0.0,2.0,4.0,0.0,22.0,9.0,47.0,2.0,0.0,9.0,9.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.2829889,0.0017263985,0.033569284,1.0,8.989076e-06,7.2049324e-06,1.4383868e-08,0.0
E01001512,Enfield 015D,Enfield,0.0,5.0,5.0,1.0,9.0,7.0,32.0,4.0,0.0,10.0,8.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001513,Enfield 012F,Enfield,0.0,6.0,12.0,0.0,32.0,9.0,56.0,5.0,1.0,40.0,30.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.00708373,0.10641993599999999,0.6673462,0.09628478,0.8649189,0.18460055,0.0
E01001514,Enfield 016E,Enfield,0.0,2.0,4.0,0.0,3.0,5.0,19.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.18093364,5.9621726e-15,1.1731478e-17,0.39920223,2.3049772e-17,7.021135000000001e-19,1.0
E01001515,Enfield 015E,Enfield,0.0,2.0,6.0,0.0,4.0,4.0,18.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001516,Enfield 005D,Enfield,0.0,6.0,8.0,0.0,10.0,6.0,35.0,2.0,0.0,34.0,22.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.914317e-08,6.8604277e-07,6.197196999999999e-09,4.9079085e-07,3.2434696e-07,0.0,1.4249791e-08
E01001517,Enfield 006C,Enfield,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.1281616e-06,1.2706414e-17,9.072251e-18,0.0,3.6773533e-09,6.718623e-08,1.0,0.0008011798
E01001518,Enfield 016F,Enfield,0.0,4.0,3.0,0.0,5.0,9.0,19.0,10.0,1.0,16.0,14.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.20987185e-08,3.5518800000000004e-08,0.99931943,5.296011e-07,2.3331766e-05,2.1005908e-08,0.0
E01001519,Enfield 020D,Enfield,1.0,8.0,51.0,3.0,53.0,17.0,186.0,11.0,6.0,22.0,16.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,0.37649062,0.001871037,0.021595635,0.8022738,9.482888000000001e-05,0.00012348851000000002,1.0,0.0
E01001521,Enfield 028A,Enfield,1.0,6.0,2.0,1.0,3.0,3.0,11.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.6980949999999995e-09,1.3251398e-16,0.0,0.026259024,0.0006167932,1.0,2.3699404999999998e-07,3.5586563e-09
E01001523,Enfield 019C,Enfield,0.0,3.0,3.0,0.0,2.0,6.0,14.0,3.0,2.0,6.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001524,Enfield 019D,Enfield,0.0,4.0,0.0,0.0,1.0,4.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001525,Enfield 020E,Enfield,0.0,2.0,0.0,0.0,2.0,1.0,14.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
